price,location,type,size_sqm,bedrooms,bathrooms,available_from,payment_method,city,size_sqft,available_from_month
20800000,Cairo,Townhouse,180,3,3,2025.0,Installments,New Capital City,1938,Sep
12700000,Giza,Twin House,205,4,4,2025.0,Installments,Sheikh Zayed City,2207,Sep
4400000,Suez,Chalet,66,2,1,2025.0,Installments,Al Ain Al Sokhna,710,Aug
7900000,North Coast,Chalet,94,3,2,2025.0,Cash,Ras Al Hekma,1012,Aug
21500000,Red Sea,Villa,400,5,5,2025.0,Cash,Hurghada,4306,Aug
2535817,Red Sea,Apartment,55,1,1,2025.0,Cash,Hurghada,592,Jul
18900000,North Coast,Chalet,125,4,4,2025.0,Installments,Qesm Marsa Matrouh,1345,Sep
6100000,Cairo,Apartment,115,3,2,2025.0,Installments,New Capital City,1238,Aug
10378650,Cairo,Apartment,144,2,2,2025.0,Installments,New Cairo City,1550,Aug
13900000,Red Sea,Penthouse,171,4,3,2025.0,Cash,Hurghada,1841,Aug
2537500,Cairo,Apartment,145,3,1,2025.0,Installments,Mokattam,1561,Aug
22000000,North Coast,Chalet,105,3,2,2025.0,Installments,Ras Al Hekma,1130,Aug
15000000,North Coast,Chalet,150,3,2,2025.0,Cash,Qesm Ad Dabaah,1615,Sep
5850000,Giza,Apartment,187,4,3,2025.0,Installments,Sheikh Zayed City,2013,Aug
3500000,Giza,Apartment,160,4,3,2025.0,Installments,Sheikh Zayed City,1722,Aug
6800000,North Coast,Apartment,140,3,3,2025.0,Cash,Al Alamein,1507,Aug
15000000,Red Sea,Chalet,100,3,2,2025.0,Cash,Hurghada,1076,Sep
9500000,Red Sea,Chalet,120,3,2,2025.0,Cash,Hurghada,1292,Sep
9000000,North Coast,Chalet,150,3,3,,Cash,Qesm Marsa Matrouh,1615,
29816133,Red Sea,Chalet,127,3,2,2025.0,Cash,Hurghada,1367,Aug
12993032,Cairo,Apartment,155,3,3,2025.0,Installments,New Cairo City,1668,Aug
9900000,Cairo,Villa,208,4,3,2025.0,Installments,Mostakbal City - Future City,2239,Aug
9612000,Giza,Apartment,149,3,3,2025.0,Cash,Sheikh Zayed City,1604,Aug
9000000,Cairo,Apartment,137,2,2,2025.0,Installments,Shorouk City,1475,Aug
18200000,North Coast,Chalet,150,4,4,2025.0,Cash,Qesm Marsa Matrouh,1615,Sep
16000000,Red Sea,Duplex,151,4,3,2025.0,Cash,Hurghada,1625,Sep
14200000,Cairo,Townhouse,225,4,4,2026.0,Cash,Mostakbal City - Future City,2422,Aug
10900000,Red Sea,Chalet,82,1,1,2025.0,Installments,Hurghada,883,Aug
9900000,Giza,Apartment,130,2,3,2025.0,Installments,6 October City,1399,Aug
18038000,North Coast,Apartment,231,3,2,2025.0,Cash,Al Alamein,2486,Aug
15000000,North Coast,Villa,265,8,6,,Installments,Ras Al Hekma,2852,
9000000,North Coast,Chalet,100,3,1,2025.0,Cash,Qesm Marsa Matrouh,1076,Aug
47000000,North Coast,Twin House,307,5,4,2025.0,Cash,Qesm Marsa Matrouh,3305,Aug
5400000,Cairo,Townhouse,200,5,4,2025.0,Cash,New Cairo City,2153,Aug
11200000,North Coast,Chalet,115,3,3,2025.0,Installments,Qesm Marsa Matrouh,1238,May
10669000,Alexandria,Apartment,119,2,3,2025.0,Installments,Alexandria Compounds,1281,Aug
5000000,Giza,Villa,195,5,4,2025.0,Cash,Sheikh Zayed City,2099,Aug
1570800,North Coast,Chalet,80,2,1,2025.0,Cash,Al Alamein,861,Sep
24000000,North Coast,Villa,210,5,4,2025.0,Cash,Ras Al Hekma,2260,Aug
15664500,Cairo,Apartment,169,3,3,2025.0,Installments,New Cairo City,1819,Aug
5800000,Alexandria,Apartment,133,3,2,2025.0,Installments,Hay Sharq,1432,Aug
11900000,Cairo,Townhouse,170,3,2,2025.0,Cash,New Cairo City,1830,Aug
2470000,Cairo,Apartment,120,2,1,2025.0,Cash,Mokattam,1292,Aug
6000000,Giza,Apartment,148,2,2,2025.0,Cash,6 October City,1593,Sep
7737492,North Coast,Chalet,104,2,2,2025.0,Cash,Sidi Abdel Rahman,1119,Aug
3874000,Suez,Apartment,60,2,1,2025.0,Cash,Al Ain Al Sokhna,646,Jul
9800000,North Coast,Chalet,120,3,2,2025.0,Cash,Qesm Ad Dabaah,1292,Sep
3810000,Cairo,Apartment,115,2,1,2025.0,Cash,New Cairo City,1238,Aug
6500000,Cairo,Apartment,130,4,3,2025.0,Installments,Madinaty,1399,Sep
83000000,North Coast,Villa,275,5,5,2025.0,Installments,Qesm Ad Dabaah,2960,Sep
25000000,Suez,Twin House,175,3,3,2025.0,Cash,Al Ain Al Sokhna,1884,Aug
8000000,Cairo,Apartment,109,3,2,2025.0,Installments,New Cairo City,1173,Aug
21827390,Giza,Townhouse,180,4,3,2025.0,Installments,Sheikh Zayed City,1938,Sep
2397000,Red Sea,Apartment,51,1,1,2025.0,Cash,Hurghada,549,Sep
6500000,Red Sea,Apartment,70,2,1,2024.0,Installments,Hurghada,753,May
6650000,Cairo,Apartment,115,2,2,2025.0,Installments,New Cairo City,1238,Aug
9000000,Red Sea,Chalet,133,3,3,2025.0,Installments,Hurghada,1432,Aug
4835000,Cairo,Apartment,126,3,2,2025.0,Installments,New Capital City,1356,Sep
3593000,Cairo,Apartment,72,1,1,2025.0,Cash,New Cairo City,775,Aug
12000000,Giza,Villa,420,5,5,2025.0,Cash,Sheikh Zayed City,4521,Aug
6050000,Giza,Apartment,199,4,3,2025.0,Installments,Sheikh Zayed City,2142,Sep
8043000,North Coast,Hotel Apartment,93,3,2,2025.0,Cash,Qesm Ad Dabaah,1001,Sep
24902880,North Coast,Chalet,92,1,1,2025.0,Installments,Qesm Ad Dabaah,990,Sep
11000000,Red Sea,Duplex,116,2,3,2025.0,Installments,Hurghada,1249,Sep
15900000,North Coast,Chalet,145,3,3,2025.0,Installments,Ras Al Hekma,1561,Aug
32000000,Red Sea,Villa,500,5,5,2025.0,Cash,Hurghada,5382,Sep
9500000,Cairo,Apartment,162,3,3,2025.0,Cash,New Capital City,1744,Sep
24000000,Cairo,Townhouse,292,5,5,,Cash,New Cairo City,3143,
11069669,Red Sea,Apartment,100,1,1,2025.0,Cash,Hurghada,1076,Aug
21500000,Cairo,iVilla,245,5,3,,Cash,New Cairo City,2637,
7800000,North Coast,Chalet,126,3,3,2025.0,Cash,Ras Al Hekma,1356,Aug
10000000,Cairo,Apartment,145,3,3,2025.0,Cash,New Cairo City,1561,Aug
16946000,North Coast,Chalet,147,3,3,2025.0,Installments,Ras Al Hekma,1582,May
24000000,Cairo,Villa,327,6,4,2025.0,Cash,New Cairo City,3520,Aug
1270000,North Coast,Chalet,39,1,1,2025.0,Cash,Al Alamein,420,Jul
15000000,North Coast,Townhouse,140,4,3,2025.0,Installments,Qesm Ad Dabaah,1507,Sep
9935368,Alexandria,Apartment,202,5,4,2025.0,Installments,Alexandria Compounds,2174,Aug
9506741,Red Sea,Apartment,125,2,1,2025.0,Installments,Hurghada,1345,Aug
1920000,Red Sea,Apartment,60,1,1,2026.0,Cash,Hurghada,646,Sep
2881140,Qalyubia,Apartment,134,3,3,2025.0,Cash,Obour City,1442,Aug
20872000,Cairo,Villa,285,5,7,2025.0,Installments,Mostakbal City - Future City,3068,Aug
14000000,North Coast,Chalet,117,3,3,2025.0,Cash,Ras Al Hekma,1259,Aug
11000000,North Coast,Chalet,115,3,3,2025.0,Cash,Ras Al Hekma,1238,Sep
5394000,Cairo,Apartment,88,2,2,2025.0,Installments,Mostakbal City - Future City,947,Aug
8000000,North Coast,Apartment,66,2,2,2025.0,Cash,Ras Al Hekma,710,Sep
26000000,North Coast,Villa,320,5,4,2025.0,Installments,Qesm Marsa Matrouh,3444,Aug
18665000,North Coast,Chalet,150,3,2,2025.0,Cash,Ras Al Hekma,1615,Sep
13000000,North Coast,Townhouse,155,4,3,2025.0,Installments,Sidi Abdel Rahman,1668,Sep
12000000,Cairo,Duplex,233,4,4,2025.0,Cash,New Cairo City,2508,Aug
60000000,North Coast,Villa,670,6,5,2025.0,Cash,Sidi Heneish,7212,Aug
9662984,Red Sea,Apartment,116,2,1,2025.0,Installments,Hurghada,1249,Aug
14000000,Cairo,Apartment,131,4,3,2025.0,Cash,New Cairo City,1410,Aug
20000000,Giza,Villa,200,5,4,2025.0,Installments,Sheikh Zayed City,2153,Sep
1900000,Cairo,Hotel Apartment,66,2,1,2025.0,Installments,New Capital City,710,Aug
18000000,Cairo,Townhouse,165,3,4,2025.0,Cash,Mostakbal City - Future City,1776,May
17335000,Giza,Apartment,133,1,1,2025.0,Installments,6 October City,1432,Sep
14500000,North Coast,Chalet,125,4,2,2025.0,Installments,Ras Al Hekma,1345,Sep
16580000,Red Sea,Duplex,160,4,2,2025.0,Installments,Hurghada,1722,Aug
24400000,Red Sea,Villa,152,3,3,2025.0,Installments,Hurghada,1636,Aug
3950000,North Coast,Chalet,111,3,2,2025.0,Cash,Sidi Abdel Rahman,1195,Aug
6500000,Cairo,Apartment,130,3,2,2025.0,Cash,Madinaty,1399,Aug
10000000,Cairo,Apartment,160,4,3,2025.0,Cash,New Cairo City,1722,Sep
10500000,Giza,Villa,355,5,4,2025.0,Cash,Sheikh Zayed City,3821,Sep
1696000,Red Sea,Apartment,53,1,1,2025.0,Cash,Hurghada,570,Aug
24000000,Cairo,Townhouse,210,5,3,2025.0,Installments,New Cairo City,2260,Jun
82000000,North Coast,Hotel Apartment,150,2,2,2025.0,Cash,Sidi Abdel Rahman,1615,Sep
30000000,North Coast,Twin House,190,5,4,2025.0,Installments,Ras Al Hekma,2045,Sep
17000000,Red Sea,Duplex,151,4,3,2025.0,Cash,Hurghada,1625,Sep
18000000,Giza,Penthouse,119,3,2,2025.0,Installments,6 October City,1281,Aug
10500000,Cairo,Apartment,140,3,2,2025.0,Installments,Shorouk City,1507,Sep
2300000,Giza,Villa,225,3,3,2025.0,Cash,6 October City,2422,Aug
9175000,Giza,Apartment,130,2,2,2025.0,Installments,6 October City,1399,Aug
3800000,Giza,Apartment,148,4,3,2025.0,Installments,6 October City,1593,Sep
10064899,North Coast,Chalet,112,2,3,2025.0,Installments,Sidi Abdel Rahman,1206,Aug
16000000,North Coast,Chalet,118,3,2,2025.0,Installments,Ras Al Hekma,1270,Aug
16900000,Cairo,Apartment,113,3,2,2025.0,Installments,New Cairo City,1216,Sep
11660000,Cairo,Apartment,87,1,2,2025.0,Installments,New Cairo City,936,Aug
33000000,North Coast,Hotel Apartment,160,3,2,2025.0,Cash,Qesm Marsa Matrouh,1722,Sep
30000000,North Coast,Twin House,200,5,5,2025.0,Cash,Ras Al Hekma,2153,Aug
5700000,Cairo,Apartment,80,2,1,2025.0,Installments,Madinaty,861,Aug
49754520,Giza,Apartment,200,3,3,2025.0,Installments,Sheikh Zayed City,2153,Aug
4700000,Cairo,Apartment,155,3,2,2025.0,Cash,New Cairo City,1668,Aug
3379950,Red Sea,Apartment,75,2,1,2026.0,Cash,Hurghada,807,Sep
15155000,North Coast,Apartment,207,3,2,2025.0,Cash,Al Alamein,2228,Aug
10000000,Red Sea,Chalet,145,3,3,2025.0,Installments,Hurghada,1561,Aug
23300000,North Coast,Twin House,307,5,5,2025.0,Cash,Ras Al Hekma,3305,Aug
8060000,North Coast,Chalet,36,1,1,2025.0,Installments,Al Alamein,388,Aug
21980000,Cairo,Villa,210,6,4,2025.0,Cash,Shorouk City,2260,Aug
27000000,Cairo,Townhouse,185,4,2,2025.0,Cash,New Cairo City,1991,Sep
22209000,North Coast,Chalet,120,3,2,2024.0,Installments,Qesm Marsa Matrouh,1292,Nov
4500000,Cairo,Apartment,111,3,2,2025.0,Installments,New Capital City,1195,Aug
22000000,Red Sea,Chalet,100,3,3,2025.0,Cash,Hurghada,1076,Aug
12600000,Red Sea,Chalet,175,4,4,2025.0,Cash,Hurghada,1884,Aug
12950000,Cairo,Penthouse,149,2,3,2025.0,Cash,New Cairo City,1604,Aug
6458992,Cairo,Apartment,70,2,2,,Installments,New Cairo City,753,
22000000,Red Sea,Chalet,190,3,3,2025.0,Cash,Hurghada,2045,Aug
13000000,Cairo,Apartment,140,3,2,2025.0,Installments,New Heliopolis,1507,Aug
3263000,Cairo,Apartment,58,1,1,2025.0,Installments,New Cairo City,624,Aug
18000000,Cairo,Apartment,173,4,3,2025.0,Cash,New Cairo City,1862,Sep
9900000,North Coast,Chalet,107,3,2,2025.0,Installments,Sidi Abdel Rahman,1152,Aug
6320000,North Coast,Chalet,57,1,1,2025.0,Cash,Ras Al Hekma,614,Aug
11430000,North Coast,Chalet,1212,3,2,2025.0,Cash,Ras Al Hekma,13046,Sep
16900000,Red Sea,Chalet,98,3,2,2025.0,Installments,Hurghada,1055,Aug
12850000,North Coast,Chalet,175,4,3,2025.0,Cash,Sidi Abdel Rahman,1884,Sep
17000000,Red Sea,Twin House,200,4,3,2025.0,Cash,Hurghada,2153,Sep
5000000,Giza,Twin House,265,5,4,2025.0,Cash,6 October City,2852,Aug
15000000,North Coast,Townhouse,150,4,3,2025.0,Cash,Ras Al Hekma,1615,Aug
13253250,Cairo,Apartment,144,3,3,2025.0,Cash,New Cairo City,1550,Sep
16095575,North Coast,Townhouse,180,3,4,2025.0,Installments,Qesm Ad Dabaah,1938,Aug
8841752,Red Sea,Apartment,95,1,1,2025.0,Installments,Hurghada,1023,Aug
8000000,Giza,Apartment,150,4,3,2025.0,Installments,Sheikh Zayed City,1615,Aug
7900000,Giza,Villa,752,5,4,2025.0,Cash,6 October City,8094,Aug
11600000,Cairo,Duplex,335,3,3,2025.0,Cash,New Cairo City,3606,Sep
21000000,North Coast,Townhouse,170,5,5,2025.0,Cash,Ras Al Hekma,1830,Sep
4200000,Giza,Apartment,174,2,3,2025.0,Cash,6 October City,1873,Aug
11515000,North Coast,Chalet,110,3,2,2025.0,Installments,Ras Al Hekma,1184,Aug
7989000,North Coast,Chalet,70,1,1,2025.0,Cash,Ras Al Hekma,753,Sep
8000000,Cairo,Apartment,110,2,3,2025.0,Cash,New Cairo City,1184,Sep
9000000,North Coast,Chalet,80,2,2,2025.0,Cash,Ras Al Hekma,861,Sep
25000000,North Coast,Chalet,150,4,3,2025.0,Installments,Ras Al Hekma,1615,Sep
10500000,North Coast,Chalet,90,2,2,2025.0,Installments,Ras Al Hekma,969,Sep
9000000,North Coast,Chalet,70,2,2,2025.0,Cash,Ras Al Hekma,753,Sep
3200000,Giza,Apartment,144,3,3,2025.0,Cash,6 October City,1550,Aug
9500000,North Coast,Chalet,105,3,3,2025.0,Cash,Ras Al Hekma,1130,Sep
13875000,Giza,Twin House,185,4,3,2025.0,Installments,6 October City,1991,Sep
10262000,North Coast,Chalet,125,4,2,2025.0,Installments,Qesm Ad Dabaah,1345,Aug
4250000,North Coast,Chalet,95,2,2,2025.0,Installments,Ras Al Hekma,1023,Aug
4437937,Red Sea,Apartment,99,3,1,2025.0,Cash,Hurghada,1066,Jul
2442000,Red Sea,Apartment,66,2,1,2025.0,Cash,Hurghada,710,Sep
9000000,North Coast,Chalet,92,2,1,2025.0,Cash,Ras Al Hekma,990,Sep
7614900,North Coast,Chalet,80,2,2,2025.0,Cash,Ras Al Hekma,861,Jul
1900000,Giza,Apartment,90,2,1,2025.0,Cash,6 October City,969,Aug
22000000,Red Sea,Chalet,100,3,3,2025.0,Cash,Hurghada,1076,Aug
11862000,North Coast,Chalet,100,2,2,2025.0,Installments,Ras Al Hekma,1076,Sep
40000000,North Coast,Villa,180,4,3,2025.0,Installments,Ras Al Hekma,1938,Sep
15000000,North Coast,Chalet,125,4,2,2025.0,Cash,Ras Al Hekma,1345,Aug
13000000,Cairo,Duplex,212,5,4,2025.0,Cash,New Cairo City,2282,Aug
28500000,Cairo,Villa,228,5,4,2025.0,Installments,New Cairo City,2454,Aug
15000000,Cairo,Apartment,140,3,2,2025.0,Cash,New Cairo City,1507,Aug
14444000,North Coast,Chalet,108,2,2,,Installments,Qesm Ad Dabaah,1163,
10200000,North Coast,Chalet,107,2,2,2025.0,Cash,Sidi Abdel Rahman,1152,Aug
17500000,North Coast,Penthouse,175,2,2,2025.0,Cash,Ras Al Hekma,1884,Sep
5074000,Red Sea,Apartment,86,1,1,2025.0,Cash,Hurghada,926,Aug
7518014,Red Sea,Apartment,88,2,1,2025.0,Cash,Hurghada,947,Aug
3300000,Cairo,Apartment,230,3,2,2025.0,Cash,Shorouk City,2476,Aug
47233234,North Coast,Penthouse,211,5,3,2025.0,Installments,Qesm Marsa Matrouh,2271,Aug
3870000,Cairo,Apartment,215,3,3,2025.0,Cash,Shorouk City,2314,Jul
14590000,Cairo,Apartment,171,4,3,2025.0,Installments,New Cairo City,1841,Aug
4622500,Cairo,Apartment,215,3,3,2025.0,Cash,New Cairo City,2314,Sep
2900000,Cairo,Apartment,67,1,1,2025.0,Installments,Noor City,721,Aug
5000000,North Coast,Chalet,120,3,3,,Installments,Qesm Ad Dabaah,1292,
14102500,North Coast,Chalet,104,2,2,2025.0,Cash,Qesm Ad Dabaah,1119,Sep
1700000,South Sainai,Chalet,72,1,1,2024.0,Cash,Sharm El Sheikh,775,May
16300000,North Coast,Chalet,115,3,2,2025.0,Installments,Sidi Abdel Rahman,1238,Aug
9800000,North Coast,Chalet,100,3,2,2025.0,Cash,Qesm Marsa Matrouh,1076,Aug
15172865,North Coast,Chalet,131,3,3,2025.0,Cash,Qesm Ad Dabaah,1410,Aug
2075000,Red Sea,Apartment,50,1,1,,Cash,Hurghada,538,
17292762,North Coast,Townhouse,180,4,4,2025.0,Cash,Qesm Ad Dabaah,1938,Sep
7500000,North Coast,Chalet,105,2,2,2025.0,Installments,Qesm Ad Dabaah,1130,Sep
5795000,Red Sea,Apartment,95,2,1,2025.0,Installments,Hurghada,1023,Aug
4000000,Cairo,Hotel Apartment,121,2,1,2025.0,Installments,New Capital City,1302,Aug
5880000,Cairo,Apartment,210,4,3,2025.0,Installments,New Cairo City,2260,Jul
10800000,Cairo,Apartment,128,3,3,2025.0,Installments,New Cairo City,1378,Aug
4700000,Cairo,Hotel Apartment,54,2,1,2025.0,Installments,New Capital City,581,Aug
1375000,North Coast,Apartment,55,2,1,2025.0,Cash,Qesm Ad Dabaah,592,Jul
43890000,North Coast,Villa,225,5,4,2025.0,Installments,Sidi Heneish,2422,Sep
10342800,Suez,Chalet,108,2,1,2025.0,Cash,Al Ain Al Sokhna,1163,Aug
26200000,Cairo,Villa,300,5,4,2025.0,Cash,New Cairo City,3229,Aug
6000000,Cairo,Apartment,134,4,3,2025.0,Cash,New Cairo City,1442,Sep
6000000,North Coast,Apartment,151,3,2,2025.0,Cash,Al Alamein,1625,Aug
15000000,North Coast,Chalet,120,3,3,2025.0,Installments,Ras Al Hekma,1292,Aug
10200000,Red Sea,Chalet,150,3,3,2025.0,Installments,Hurghada,1615,Sep
7100000,Cairo,Apartment,160,3,3,2025.0,Installments,New Cairo City,1722,Aug
7280000,Alexandria,Apartment,140,3,2,2025.0,Cash,Hay Sharq,1507,Aug
22000000,North Coast,Chalet,140,4,4,2025.0,Installments,Ras Al Hekma,1507,Sep
13500000,North Coast,Chalet,100,1,2,2025.0,Installments,Qesm Ad Dabaah,1076,Aug
4050000,Qalyubia,Apartment,152,4,3,2025.0,Cash,Obour City,1636,Jan
15900000,North Coast,Chalet,140,2,1,2025.0,Installments,Qesm Marsa Matrouh,1507,Aug
3607500,Cairo,Apartment,198,4,2,2025.0,Cash,Shorouk City,2131,Aug
19650000,Giza,Penthouse,232,5,4,2025.0,Cash,Sheikh Zayed City,2497,Sep
13200000,Red Sea,Chalet,101,3,2,2025.0,Installments,Hurghada,1087,Aug
35000000,North Coast,Villa,182,4,4,2025.0,Cash,Ras Al Hekma,1959,Aug
18500000,Red Sea,Villa,290,4,4,2025.0,Cash,Hurghada,3122,Sep
17000000,Giza,Apartment,150,4,3,2025.0,Installments,Sheikh Zayed City,1615,Aug
5500000,North Coast,Chalet,127,3,3,2025.0,Installments,Sidi Abdel Rahman,1367,Aug
10000000,North Coast,Chalet,119,2,3,2025.0,Cash,Ras Al Hekma,1281,Sep
17000000,North Coast,Townhouse,145,5,5,2025.0,Cash,Ras Al Hekma,1561,Sep
6771000,Suez,Cabin,45,2,1,2025.0,Cash,Al Ain Al Sokhna,484,Sep
10000000,Red Sea,Chalet,110,3,2,2025.0,Cash,Hurghada,1184,Sep
13640000,Cairo,Penthouse,171,4,4,2025.0,Installments,New Cairo City,1841,Sep
24000000,Cairo,Villa,309,5,4,2025.0,Cash,New Cairo City,3326,Aug
22030000,North Coast,Cabin,66,2,1,2025.0,Installments,Sidi Abdel Rahman,710,Aug
14086700,Cairo,Apartment,164,3,3,2025.0,Installments,New Cairo City,1765,Aug
13289000,Cairo,Apartment,168,3,3,2025.0,Cash,New Cairo City,1808,Aug
8000000,Cairo,Apartment,140,4,3,2025.0,Installments,New Cairo City,1507,Sep
25000000,North Coast,Chalet,175,4,3,2025.0,Installments,Qesm Ad Dabaah,1884,Aug
2837500,Qalyubia,Apartment,125,3,2,2026.0,Cash,Obour City,1345,May
2380000,Cairo,Duplex,328,4,4,2025.0,Cash,Shorouk City,3531,Sep
6800000,Giza,Apartment,80,2,1,2025.0,Installments,6 October City,861,Sep
6069000,Giza,Apartment,119,2,2,2025.0,Installments,Sheikh Zayed City,1281,Aug
5200000,Giza,Apartment,100,2,2,2025.0,Cash,Sheikh Zayed City,1076,Jul
8000000,Cairo,Apartment,156,4,3,,Installments,New Cairo City,1679,
24500000,Red Sea,Villa,185,5,4,2025.0,Installments,Hurghada,1991,Aug
11500000,North Coast,Chalet,81,2,2,2025.0,Cash,Qesm Marsa Matrouh,872,Sep
9682000,Cairo,Hotel Apartment,83,1,1,2025.0,Cash,Heliopolis - Masr El Gedida,893,Aug
8200000,Cairo,Apartment,125,3,2,2025.0,Installments,New Cairo City,1345,Aug
6773000,Cairo,Apartment,120,3,2,,Cash,Mostakbal City - Future City,1292,
16300000,North Coast,Chalet,200,3,3,2025.0,Cash,Ras Al Hekma,2153,Sep
11900000,North Coast,Chalet,116,4,3,2025.0,Installments,Ras Al Hekma,1249,Aug
22622000,Giza,Twin House,338,3,4,2026.0,Installments,Sheikh Zayed City,3638,Aug
18000000,Red Sea,Villa,210,4,4,2025.0,Cash,Hurghada,2260,Sep
10300000,Giza,Twin House,307,5,5,2025.0,Cash,Sheikh Zayed City,3305,Aug
5818000,Cairo,Apartment,168,3,3,2025.0,Cash,New Cairo City,1808,Aug
18000000,North Coast,Chalet,105,3,2,2025.0,Installments,Ras Al Hekma,1130,Aug
21000000,Red Sea,Villa,444,5,5,2025.0,Installments,Hurghada,4779,Aug
5700000,Cairo,Apartment,148,4,3,2025.0,Installments,New Capital City,1593,Aug
18000000,Giza,Townhouse,180,4,3,2025.0,Installments,6 October City,1938,Aug
23600000,Red Sea,Villa,400,4,4,2025.0,Installments,Hurghada,4306,Aug
2747000,Red Sea,Apartment,64,2,1,2026.0,Cash,Hurghada,689,Sep
11000000,Red Sea,Chalet,115,3,3,2025.0,Cash,Hurghada,1238,Aug
4600000,Cairo,Townhouse,160,4,3,2025.0,Cash,New Cairo City,1722,Sep
16000000,North Coast,Chalet,85,3,2,2025.0,Cash,Ras Al Hekma,915,Sep
7380000,North Coast,Chalet,65,1,1,2025.0,Installments,Ras Al Hekma,700,Aug
11401000,Suez,Chalet,115,4,2,2025.0,Cash,Al Ain Al Sokhna,1238,Sep
13997000,North Coast,Chalet,80,1,1,2025.0,Cash,Sidi Abdel Rahman,861,Sep
15476400,North Coast,Chalet,125,3,2,2025.0,Cash,Ras Al Hekma,1345,Aug
200000000,North Coast,Villa,800,6,6,2025.0,Cash,Ras Al Hekma,8611,Aug
13000000,North Coast,Chalet,130,3,3,2025.0,Cash,Ras Al Hekma,1399,Aug
16390000,Giza,Apartment,149,3,3,2026.0,Cash,Sheikh Zayed City,1604,Aug
41190368,North Coast,Villa,190,4,3,2025.0,Installments,Qesm Marsa Matrouh,2045,Aug
15200000,North Coast,Duplex,156,3,3,2025.0,Installments,Qesm Marsa Matrouh,1679,Sep
12000000,Red Sea,Chalet,185,4,3,2025.0,Cash,Hurghada,1991,Aug
5537000,Red Sea,Apartment,113,2,1,2025.0,Cash,Hurghada,1216,Aug
10127886,Cairo,Apartment,182,3,2,2025.0,Cash,New Capital City,1959,Sep
11850000,North Coast,Chalet,110,2,1,2025.0,Cash,Ras Al Hekma,1184,Sep
6780000,Giza,Apartment,187,4,3,2025.0,Cash,Sheikh Zayed City,2013,Aug
19800000,North Coast,Villa,200,5,3,2025.0,Cash,Ras Al Hekma,2153,Aug
16780000,Giza,Apartment,159,4,3,2025.0,Installments,Sheikh Zayed City,1711,Aug
33000000,North Coast,Townhouse,220,4,4,2025.0,Installments,Ras Al Hekma,2368,Sep
169000000,North Coast,Villa,1540,7,6,2025.0,Cash,Qesm Marsa Matrouh,16576,Sep
6757000,Giza,Apartment,143,3,2,2025.0,Cash,Sheikh Zayed City,1539,Aug
25000000,North Coast,Villa,280,5,4,2025.0,Installments,Qesm Marsa Matrouh,3014,Aug
13530000,North Coast,Townhouse,180,3,4,2025.0,Installments,Qesm Ad Dabaah,1938,Aug
7000000,Cairo,Duplex,205,5,4,2025.0,Cash,Mostakbal City - Future City,2207,Sep
4500000,Suez,Apartment,65,2,1,2025.0,Cash,Al Ain Al Sokhna,700,Jul
51000000,North Coast,Villa,470,5,4,2025.0,Cash,Ras Al Hekma,5059,Aug
6250000,Cairo,Apartment,250,3,3,2026.0,Cash,New Cairo City,2691,Aug
32055480,North Coast,Villa,176,4,4,2025.0,Installments,Ras Al Hekma,1894,Aug
2500000,North Coast,Chalet,86,2,1,2025.0,Cash,Sidi Abdel Rahman,926,Aug
22000000,Cairo,iVilla,260,5,3,2025.0,Cash,New Cairo City,2799,Aug
4000000,North Coast,Chalet,104,2,2,2025.0,Installments,Ras Al Hekma,1119,Aug
1716000,Cairo,Apartment,160,3,2,2025.0,Cash,Badr City,1722,Aug
3950000,Red Sea,Apartment,94,2,1,2025.0,Installments,Hurghada,1012,Aug
15900000,North Coast,Chalet,126,3,2,2025.0,Cash,Ras Al Hekma,1356,Aug
20000000,North Coast,Townhouse,350,5,4,2025.0,Cash,Qesm Ad Dabaah,3767,Sep
52999999,North Coast,Villa,220,5,5,2025.0,Cash,Ras Al Hekma,2368,Sep
5500000,Cairo,Apartment,85,2,1,2025.0,Installments,New Cairo City,915,Sep
20850000,North Coast,Townhouse,195,4,4,2025.0,Cash,Qesm Marsa Matrouh,2099,Aug
30500000,Cairo,Villa,460,3,5,2025.0,Installments,Shorouk City,4951,Sep
4454804,Red Sea,Apartment,68,2,1,2025.0,Cash,Hurghada,732,Aug
8430000,North Coast,Chalet,70,1,1,2025.0,Installments,Ras Al Hekma,753,Sep
16000000,North Coast,Chalet,120,3,2,2025.0,Cash,Ras Al Hekma,1292,Aug
24000000,North Coast,Chalet,180,3,4,2025.0,Installments,Qesm Marsa Matrouh,1938,Sep
7800000,Red Sea,Chalet,150,4,3,2025.0,Installments,Hurghada,1615,Sep
